TITLE,PRICE,LINK
Gullak Crystal Stones Studded Statement Ring,₹579,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1028791/small/gullak-crystal-stones-studded-statement-ring-vmjai43359-ms-20210616-9156-hii394.jpg
Gullak Numeric Statement Ring,₹629,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1028741/small/gullak-numeric-statement-ring-vmjai43361-ms-20210616-9156-ln8omk.jpg
Rava Ball Trending Silver Oxidized Ring,₹649,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011145/small/rava-ball-trending-silver-oxidized-ring-vmjai43297-ms-20210409-17377-8t9k6n.jpg
Rava Ball Classy Statement Ring,₹649,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011129/small/rava-ball-classy-statement-ring-vmjai43295-ms-20210409-17377-1nr08g1.jpg
Rava Ball Silver Oxidized Plated Ring.,₹579,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011121/small/rava-ball-silver-oxidized-plated-ring-vmjai43293-ms-20210409-17377-1xxi69v.jpg
Rava Ball Silver Oxidized Statement Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011117/small/rava-ball-silver-oxidized-statement-ring-vmjai43291-ms-20210409-17377-re71js.jpg
Rava Ball Square Shaped Statement Ring,₹499,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011034/small/rava-ball-square-shaped-statement-ring-vmjai43255-ms-20210409-17377-3qwp9j.jpg
Rava Ball Square Statement Ring,₹499,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011006/small/rava-ball-square-statement-ring-vmjai43296-ms-20210409-17377-1ius379.jpg
Kalbelia Enameled Statement Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004931/small/kalbelia-enameled-statement-ring-1-vmjai43174-ms-20210121-28408-16we0pz.jpg
Kalbelia Red Enameled Ring,₹479,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004913/small/kalbelia-red-enameled-ring-vmjai43186-ms-20210121-28408-lc5slu.jpg
Kalbelia Enameled Statement Ring,₹799,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004875/small/kalbelia-enameled-statement-ring-vmjai43172-ms-20210121-28408-1momrct.jpg
Set of Three Brass Rings,₹799,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004468/small/set-of-three-brass-rings-dcjai23759-ms-20201223-5520-1vu5ev.jpg
Textured Surface Brass Ring,₹599,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004460/small/textured-surface-brass-ring-dcjai23751-ms-20201223-5520-1yox4fe.jpg
Three Piece Heavily Embellished Ring,₹999,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004700/small/three-piece-heavily-embellished-ring-dcjai23781-ms-20201223-5520-ycuhl8.jpg
Rose Gold Plated Cluster Setting CZ Gems Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004576/small/rose-gold-plated-cluster-setting-cz-gems-ring-dcjai23720-ms-20201223-8075-3aldo2.jpg
Heavily Embellished Three Piece Ring,₹999,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004625/small/heavily-embellished-three-piece-ring-dcjai23758-ms-20201223-8075-vb1yra.jpg
Women's Gold Plated Band Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979982/small/women-s-gold-plated-band-ring-dcjai23767-ms-20200303-31411-kz0n0.jpg
Silver Plated Band Ring,₹499,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004512/small/silver-plated-band-ring-3-dcjai23683-ms-20201223-5520-k0iyxx.jpg
Square CZ Gems Adorned Ring,₹279,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/998560/small/square-cz-gems-adorned-ring-dcjai23747-ms-20200918-24021-4hq5pj.jpg
Gold Toned Zircon Adorned Stackable Rings,₹449,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004617/small/gold-toned-zircon-adorned-stackable-rings-dcjai23757-ms-20201223-5520-kl6rht.jpg
CZ Gems Adorned Women's Ring,₹509,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/998542/small/cz-gems-adorned-women-s-ring-1-dcjai23754-ms-20200918-16567-m2ymx2.jpg
Cluster Setting CZ Gems Adorned Ring,₹419,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/973731/small/cluster-setting-cz-gems-adorned-ring-dcjai23763-ms-20200205-19836-1ftu660.jpg
CZ Gems Adorned Women's Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/962952/small/cz-gems-adorned-women-s-ring-dcjai23750-ms-20200125-3207-eann14.jpg
Cluster Setting CZ Gems Floral Motif Ring,₹749,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963649/small/cluster-setting-cz-gems-floral-motif-ring-dcjai23777-ms-20200125-4810-iigq84.jpg
Emerald Cut Zircon Gem Adorned Ring,₹389,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963268/small/emerald-cut-zircon-gem-adorned-ring-dcjai23776-ms-20200125-3207-18ud26d.jpg
Cutwork Design Layered Style Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/972673/small/cutwork-design-layered-style-ring-dcjai23756-ms-20200204-1435-17rnecl.jpg
Casual Silver Plated Women's Ring,₹229,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/918801/small/casual-silver-plated-women-s-ring-dcjai23073-ms-20191017-16619-1crlcn9.jpg
Durga Crescent Statement Ring,₹199,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/918018/small/durga-crescent-statement-ring-vmjai42005-ms-20191016-21289-1ukuisp.jpg
Rose Gold Plated Casual Ring,₹419,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/925428/small/rose-gold-plated-casual-ring-dcjai23067-ms-20191105-21585-132sj23.jpg
Nayantara Floral Motif Statement Ring,₹299,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/882015/small/nayantara-floral-motif-statement-ring-vmjai41673-ms-20190808-17353-1qzdl2q.jpg
Sanwari Half Moon Ring,₹299,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/801634/small/sanwari-half-moon-ring-vmjai41159-ms-20190426-8133-1ld1oq1.jpg
Silver Plated Zircons Adorned Ring,₹339,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/808149/small/silver-plated-zircons-adorned-ring-dcjai22692-ms-20190514-1715-1uit3bo.jpg
Gems Adorned Band Style Ring,₹439,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004540/small/gems-adorned-band-style-ring-dcjai22713-ms-20201223-5520-jblv3a.jpg
Red Coral (Munga) 5.25 Ratti Ashtadhatu Rashi Ratna Ring with original Lab Test Certificate,"₹1,999",https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/795043/small/rashi-ratna-5-25-ratti-red-coral-ring-rsjai20415-ms-20190404-12510-14wk65v.jpg
Rava Ball Oxidized Gold Plated Ring.,₹579,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1011002/small/rava-ball-oxidized-gold-plated-ring-vmjai43252-ms-20210409-17377-whu439.jpg
Smooth Surface Silver Plated Band Ring,"₹1,049",https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004585/small/smooth-surface-silver-plated-band-ring-dcjai23674-ms-20201223-8075-2a4ykk.jpg
Green and White CZ Gems Ring,₹799,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/989037/small/green-and-white-cz-gems-ring-dcjai23672-ms-20200614-3974-1xmwqbk.jpg
Set of Three Zircons Embellished Ring,₹999,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004495/small/set-of-three-zircons-embellished-ring-dcjai23670-ms-20201223-8075-1fnlmxe.jpg
Victorian Inspired CZ Gems Adorned Ring,₹799,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/993814/small/victorian-inspired-cz-gems-adorned-ring-dcjai23666-ms-20200728-11019-xvgpy5.jpg
Yellow Gold Plated Chain Ring,₹599,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004451/small/yellow-gold-plated-chain-ring-dcjai23741-ms-20201223-5520-13w7voq.jpg
Casual Style Lightly Embellished Ring,₹499,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004428/small/casual-style-lightly-embellished-ring-dcjai23682-ms-20201223-8075-fdoud2.jpg
CZ Gems Adorned Band Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004443/small/cz-gems-adorned-band-ring-4-dcjai23681-ms-20201223-5520-13svekd.jpg
Square Cut Zircon Gemstones Adorned Ring,₹809,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004435/small/square-cut-zircon-gemstones-adorned-ring-dcjai23679-ms-20201223-5520-gn434d.jpg
Zircon Gemstone Adorned Rose Gold Plated Ring,₹569,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004415/small/zircon-gemstone-adorned-rose-gold-plated-ring-dcjai23726-ms-20201223-8075-ysjer2.jpg
Cluster Setting Zircon Gems Band Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979567/small/cluster-setting-zircon-gems-band-ring-dcjai23694-ms-20200303-32566-r071rl.jpg
Princess Cut CZ Gem Adorned Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/998822/small/princess-cut-cz-gem-adorned-ring-1-dcjai23742-ms-20200918-16567-1237ks6.jpg
Yellow Gold Plated CZ Gems Adorned Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004652/small/yellow-gold-plated-cz-gems-adorned-ring-dcjai23740-ms-20201223-8075-1qroxl1.jpg
Black Rhodium Plated Three Piece Ring,₹799,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979941/small/black-rhodium-plated-three-piece-ring-dcjai23713-ms-20200303-31411-jyf5rj.jpg
Designer Inspired Black Rhodium Plated Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979547/small/designer-inspired-black-rhodium-plated-ring-dcjai23710-ms-20200303-32566-194co5z.jpg
Black Rhodium Plated Cluster Setting Zircon Gems Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979933/small/black-rhodium-plated-cluster-setting-zircon-gems-ring-dcjai23695-ms-20200303-31411-106x24l.jpg
Three Prong Setting CZ Gem Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979929/small/three-prong-setting-cz-gem-ring-dcjai23693-ms-20200303-31411-y3admp.jpg
Zircon Gems Adorned Band Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004608/small/zircon-gems-adorned-band-ring-2-dcjai23671-ms-20201223-5520-ibqi6t.jpg
Cluster Setting CZ Gems Band Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004684/small/cluster-setting-cz-gems-band-ring-1-dcjai23731-ms-20201223-5520-ln0lb6.jpg
Emerald Cut CZ Gem Adorned Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004688/small/emerald-cut-cz-gem-adorned-ring-dcjai23725-ms-20201223-5520-1j40xml.jpg
Grapevine Pattern CZ Gems Embellished Ring,₹599,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979077/small/grapevine-pattern-cz-gems-embellished-ring-dcjai23724-ms-20200301-7313-d1fdi.jpg
Black Rhodium Plated Band Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979068/small/black-rhodium-plated-band-ring-dcjai23708-ms-20200301-7313-1xzuigh.jpg
Irregular Cut CZ Gems Adorned Ring,₹599,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979064/small/irregular-cut-cz-gems-adorned-ring-dcjai23702-ms-20200301-7313-1tw1zza.jpg
CZ Gem Embellished Band Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979060/small/cz-gem-embellished-band-ring-dcjai23696-ms-20200301-7313-ugsbqw.jpg
CZ Gems Adorned Designer Inspired Ring,₹449,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979155/small/cz-gems-adorned-designer-inspired-ring-dcjai23667-ms-20200301-2607-43n7ro.jpg
Rose Gold Plated Band Ring,₹389,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979525/small/rose-gold-plated-band-ring-4-dcjai23718-ms-20200303-32566-tqb9b0.jpg
Square Shaped Women's Ring,₹299,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004676/small/square-shaped-women-s-ring-dcjai23688-ms-20201223-8075-1fqwrmx.jpg
Cutwork Design Brass Ring,₹389,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/974527/small/cutwork-design-brass-ring-dcjai23714-ms-20200207-3592-4ofhjm.jpg
CZ Embellished Stackable Rings,₹449,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/975517/small/cz-embellished-stackable-rings-dcjai23712-ms-20200209-24913-17a9e39.jpg
Zircon Gems Adorned Statement Ring,₹449,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/975257/small/zircon-gems-adorned-statement-ring-dcjai23707-ms-20200207-24804-1gml6lf.jpg
Band Style Women's Ring,₹559,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/974798/small/band-style-women-s-ring-dcjai23698-ms-20200207-3592-1jec05u.jpg
Casual Style Zircon Gems Ring,₹449,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004562/small/casual-style-zircon-gems-ring-dcjai23697-ms-20201223-5520-1p8tjg8.jpg
Square Cut Zircon Adorned Ring,₹569,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963302/small/square-cut-zircon-adorned-ring-2-dcjai23739-ms-20200125-4810-x7hw62.jpg
Women's CZ Gems Embellished Band Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963645/small/women-s-cz-gems-embellished-band-ring-dcjai23687-ms-20200125-4810-t40h1f.jpg
Zircon Gems Adorned Cocktail Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963641/small/zircon-gems-adorned-cocktail-ring-dcjai23669-ms-20200125-4810-10catjf.jpg
Zircon Gemstones Embellished Band Ring,₹509,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963206/small/zircon-gemstones-embellished-band-ring-dcjai23700-ms-20200125-3207-xfgjyx.jpg
Geometric Design Brass Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963194/small/geometric-design-brass-ring-1-dcjai23690-ms-20200125-3207-1az1oxo.jpg
Simple Square Women's Ring,₹279,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963202/small/simple-square-women-s-ring-dcjai23706-ms-20200125-3207-eyzmbw.jpg
Knotted Style CZ Gems Adorned Ring,₹719,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963190/small/knotted-style-cz-gems-adorned-ring-dcjai23692-ms-20200125-3207-rdweej.jpg
Band Style Brass Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963569/small/band-style-brass-ring-dcjai23691-ms-20200125-4810-1rt6tua.jpg
Cluster Setting CZ Gems Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004708/small/cluster-setting-cz-gems-ring-2-dcjai23743-ms-20201223-5520-2a3y4h.jpg
Dual Circles Brass Ring,₹449,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/963182/small/dual-circles-brass-ring-dcjai23668-ms-20200125-3207-ryx4kl.jpg
Simple Brass Band Ring,₹249,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/932046/small/simple-brass-band-ring-dcjai23072-ms-20191127-26588-1mwo7x4.jpg
Temple of Love Aztec Motif Ring,₹209,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1005413/small/temple-of-love-aztec-motif-ring-vmjai42023-ms-20210131-1028-1opzucz.jpg
Mandana Goddess Feet Ring,₹339,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/924896/small/mandana-goddess-feet-ring-vmjai42077-ms-20191105-21585-8e506g.jpg
Aztec Bar Long Bar Ring,₹269,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/919767/small/aztec-bar-long-bar-ring-vmjai41981-ms-20191019-10746-oadr9c.jpg
Layered Style Band Ring,₹569,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/925157/small/layered-style-band-ring-dcjai23075-ms-20191105-21585-loe6uf.jpg
Square Cut CZ Gem Ring,₹399,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/912888/small/square-cut-cz-gem-ring-dcjai23055-ms-20190926-4385-16skijt.jpg
Indigo Affair Enameled Statement Ring,₹239,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/911493/small/indigo-affair-enameled-statement-ring-vmjai41916-ms-20190925-24312-ryxhb1.jpg
Casual Pair of Brass Rings,₹339,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/923806/small/casual-pair-of-brass-rings-dcjai23090-ms-20191105-6899-fib13.jpg
Women's Ethnic Finger Ring,₹429,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/808108/small/women-s-ethnic-finger-ring-mpbom20911-ms-20190511-6988-16u045p.jpg
Troika Tri Color Flower Ring,₹839,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/956910/small/troika-tri-color-flower-ring-dcjai22783-ms-20200109-9931-b3b7jc.jpg
CZ Flower Motif Brass Ring,₹259,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/793089/small/cz-flower-motif-brass-ring-dcjai22434-ms-20190326-11452-3wzphb.jpg
CZ Round Cut Gem Floral Ring,₹299,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/770509/small/cz-round-cut-gem-floral-ring-dcjai22428-ms-20181226-9160-1y3kehv.jpg
CZ Square Cut Gem Ring,₹369,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/792363/small/cz-square-cut-gem-ring-1-dcjai22416-ms-20190319-103670-11f00py.jpg
Moksha Adjustable Inscribed Ring,₹219,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/782686/small/moksha-adjustable-inscribed-ring-vmjai40523-ms-20190202-4915-jbzax0.jpg
Kesar Floral Adjustable Ring,₹199,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/765611/small/kesar-floral-adjustable-ring-vmjai40437-ms-20181204-25402-3xnluw.jpg
Yellow Gold Plated 9 to 5 Brass Ring,₹269,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/746338/small/yellow-gold-plated-9-to-5-brass-ring-dcjai21486-ms-20180912-4545-36z4mg.jpg
Princess Cut CZ Gemstone Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004503/small/princess-cut-cz-gemstone-ring-1-dcjai23677-ms-20201223-5520-1qcyg1x.jpg
Women's Cutwork Pattern Ring,"₹1,069",https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/989025/small/women-s-cutwork-pattern-ring-dcjai23662-ms-20200614-3974-n2jubg.jpg
Cutwork Design Women's Ring,"₹1,069",https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/989219/small/cutwork-design-women-s-ring-dcjai23661-ms-20200614-3558-jpswtd.jpg
Red and White CZ Gems Ring,"₹1,069",https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/989021/small/red-and-white-cz-gems-ring-dcjai23660-ms-20200614-3974-1t2z8tb.jpg
Teardrop Cut Zircon Adorned Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/989017/small/teardrop-cut-zircon-adorned-ring-dcjai23658-ms-20200614-3974-10ilyy1.jpg
Cluster Setting Zircon Gems Adorned Ring,₹839,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004487/small/cluster-setting-zircon-gems-adorned-ring-dcjai23656-ms-20201223-8075-1jkx4ed.jpg
Rose Gold Plated Designer Inspired Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004485/small/rose-gold-plated-designer-inspired-ring-1-dcjai23653-ms-20201223-5520-trkby8.jpg
Designer Inspired Brass Finger Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/989009/small/designer-inspired-brass-finger-ring-dcjai23652-ms-20200614-3974-324n7v.jpg
Cutwork Design CZ Gems Adorned Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/979543/small/cutwork-design-cz-gems-adorned-ring-dcjai23648-ms-20200303-32566-bnfpam.jpg
Princess Cut CZ Gem Adorned Ring,₹899,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/1004677/small/princess-cut-cz-gem-adorned-ring-dcjai23721-ms-20201223-5520-1h7e72k.jpg
Udaipur Kundan Adorned Statement Ring,₹699,https://media.voylla.com/fit-in/300x400/filters:max_bytes(18432):format(jpg)/i/973735/small/faux-kundan-gems-adorned-statement-ring-vmjai41589-ms-20200205-19836-9wdkuy.jpg
